Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,Start_Year,End_Year
2011/12,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Male,13227.0,2011,12
2011/12,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Male,63567.0,2011,12
2011/12,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Male,9595.0,2011,12
2011/12,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Male,14510.0,2011,12
2011/12,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Male,12698.0,2011,12
2011/12,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Male,3938.0,2011,12
2011/12,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Male,23681.0,2011,12
2011/12,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Male,2934.0,2011,12
2011/12,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Male,52881.0,2011,12
2011/12,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Male,74755.0,2011,12
2011/12,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,145316.0,2011,12
2011/12,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,184963.0,2011,12
2011/12,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,24327.0,2011,12
2011/12,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,52534.0,2011,12
2011/12,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Male,9302.0,2011,12
2011/12,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Male,6011.0,2011,12
2011/12,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,11416.0,2011,12
2011/12,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,13134.0,2011,12
2011/12,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,2249.0,2011,12
2011/12,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Male,48495.0,2011,12
2011/12,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Male,16988.0,2011,12
2011/12,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Male,13227.0,2011,12
2011/12,All codes,All admissions,All admissions,Attributable number,Male,287000.0,2011,12
2011/12,C00-D48,All cancers,All cancers,Attributable number,Male,113600.0,2011,12
2011/12,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,62800.0,2011,12
2011/12,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,94000.0,2011,12
2011/12,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,9100.0,2011,12
2011/12,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,41000.0,2011,12
2011/12,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,10500.0,2011,12
2011/12,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,14200.0,2011,12
2011/12,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,3000.0,2011,12
2011/12,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,13227.0,2011,12
2011/12,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,27900.0,2011,12
2011/12,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,3200.0,2011,12
2011/12,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,3600.0,2011,12
2011/12,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,2900.0,2011,12
2011/12,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,2100.0,2011,12
2011/12,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,5200.0,2011,12
2011/12,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,2600.0,2011,12
2011/12,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,41600.0,2011,12
2011/12,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,18600.0,2011,12
2011/12,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,26000.0,2011,12
2011/12,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,46700.0,2011,12
2011/12,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,4100.0,2011,12
2011/12,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,9800.0,2011,12
2011/12,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,5800.0,2011,12
2011/12,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,1600.0,2011,12
2011/12,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,5900.0,2011,12
2011/12,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Male,2200.0,2011,12
2011/12,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Male,1000.0,2011,12
2011/12,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Male,5600.0,2011,12
2011/12,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Male,1700.0,2011,12
2011/12,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Male,13227.0,2011,12
2011/12,All codes,All admissions,All admissions,Number of admissions,Female,5404297.0,2011,12
2011/12,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Female,703354.0,2011,12
2011/12,C00-D48,All cancers,All cancers,Number of admissions,Female,782189.0,2011,12
2011/12,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Female,244455.0,2011,12
2011/12,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Female,378373.0,2011,12
2011/12,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Female,691319.0,2011,12
2011/12,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Female,37117.0,2011,12
2011/12,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Female,5608.0,2011,12
2011/12,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Female,8349.0,2011,12
2011/12,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Female,864.0,2011,12
2011/12,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Female,7083.0,2011,12
2011/12,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Female,20396.0,2011,12
2011/12,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Female,5037.0,2011,12
2011/12,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Female,5614.0,2011,12
2011/12,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Female,11833.0,2011,12
2011/12,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Female,5025.0,2011,12
2011/12,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Female,16455.0,2011,12
2011/12,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Female,2574.0,2011,12
2011/12,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Female,55478.0,2011,12
2011/12,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Female,70664.0,2011,12
2011/12,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,119919.0,2011,12
2011/12,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,92597.0,2011,12
2011/12,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,17159.0,2011,12
2011/12,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,52954.0,2011,12
2011/12,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Female,2765.0,2011,12
2011/12,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Female,3355.0,2011,12
2011/12,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,11180.0,2011,12
2011/12,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,17255.0,2011,12
2011/12,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,3483.0,2011,12
2011/12,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Female,69915.0,2011,12
2011/12,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Female,48620.0,2011,12
2011/12,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Female,12055.0,2011,12
2011/12,All codes,All admissions,All admissions,Attributable number,Female,172800.0,2011,12
2011/12,C00-D48,All cancers,All cancers,Attributable number,Female,50000.0,2011,12
2011/12,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,58500.0,2011,12
2011/12,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,42400.0,2011,12
2011/12,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,9200.0,2011,12
2011/12,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,27500.0,2011,12
2011/12,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,2800.0,2011,12
2011/12,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,5100.0,2011,12
2011/12,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,700.0,2011,12
2011/12,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,800.0,2011,12
2011/12,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,6200.0,2011,12
2011/12,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,400.0,2011,12
2011/12,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,700.0,2011,12
2011/12,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,3100.0,2011,12
2011/12,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1100.0,2011,12
2011/12,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1600.0,2011,12
2011/12,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2100.0,2011,12
2011/12,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,43200.0,2011,12
2011/12,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,13200.0,2011,12
2011/12,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,12600.0,2011,12
2011/12,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,17400.0,2011,12
2011/12,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3200.0,2011,12
2011/12,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,7200.0,2011,12
2011/12,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600.0,2011,12
2011/12,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,400.0,2011,12
2011/12,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,5100.0,2011,12
2011/12,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Female,2700.0,2011,12
2011/12,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Female,1400.0,2011,12
2011/12,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Female,7000.0,2011,12
2011/12,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Female,5200.0,2011,12
2011/12,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Female,500.0,2011,12
2010/11,All codes,All admissions,All admissions,Number of admissions,Unknown,13227.0,2010,11
2010/11,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Unknown,1534176.0,2010,11
2010/11,C00-D48,All cancers,All cancers,Number of admissions,Unknown,1455823.0,2010,11
2010/11,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Unknown,490845.0,2010,11
2010/11,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Unknown,886996.0,2010,11
